UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2609,L49788,L,299.5,309.3,0.3158669996721308,44.7,46.0,False,False,False,False,False,False
2985,L50164,L,300.0085898275486,309.7,0.31586699968499715,30.4,121.0,False,False,False,False,False,False
2639,L49818,L,299.8,309.5,0.31586699968858095,27.5,128.0,False,False,False,False,False,False
5818,L52997,L,301.3,311.0,0.3158669996805319,35.1,204.0,False,False,False,False,False,False
9175,L56354,L,297.8,308.9,0.3158669996921746,25.6,200.0,True,True,False,False,False,False
6583,L53762,L,301.5,310.5,0.31586699967978715,35.7,198.0,False,False,False,False,False,False
8926,M23785,M,297.2,308.2,0.315866999671825,42.5,204.0,False,False,False,False,False,False
1709,L48888,L,298.2,307.8,0.31586699968450377,31.5,64.0,False,False,False,False,False,False
508,H29921,H,297.8,309.4,0.3158669996747267,48.2,10.0,False,False,False,False,False,False
1805,L48984,L,300.0085898275486,307.7,0.31586699967791454,48.1,111.0,False,False,False,False,False,False
7393,M22252,M,299.7,310.5,0.31586699967773574,39.3,131.0,False,False,False,False,False,False
8404,L55583,L,298.5,309.6,0.3158669996758617,45.1,115.0,False,False,False,False,False,False
1171,M16030,M,297.1,308.1,0.3158669996909921,24.3,108.0,False,False,False,False,False,False
975,L48154,L,300.0085898275486,310.0115802171291,0.31586699967884374,35.2,119.0,False,False,False,False,False,False
6945,M21804,M,300.7,311.3,0.31586699967743426,39.8,50.0,False,False,False,False,False,False
1825,L49004,L,298.1,307.5,0.3158669996707259,57.4,161.0,False,False,False,False,False,False
6683,L53862,L,301.5,310.8,0.3158669996789005,38.9,9.0,False,False,False,False,False,False
8260,L55439,L,299.1,310.5,0.31586699967644066,38.4,146.0,False,False,False,False,False,False
5711,H35124,H,302.2,311.7,0.3158669996724329,46.5,147.0,False,False,False,False,False,False
5677,L52856,L,302.3,311.8,0.315866999681696,37.8,59.0,False,False,False,False,False,False
9138,L56317,L,297.7,308.7,0.3158669996883254,28.4,104.0,False,False,False,False,False,False
3917,L51096,L,302.6,311.6,0.3158669996752677,37.0,135.0,False,False,False,False,False,False
7762,H37175,H,300.4,311.6,0.31586699968779924,30.8,203.0,False,False,False,False,False,False
1580,L48759,L,298.3,308.3,0.31586699967465826,43.8,108.0,False,False,False,False,False,False
9235,L56414,L,298.3,309.1,0.31586699969291704,20.3,140.0,False,False,False,False,False,False
2332,L49511,L,299.3,308.6,0.3158669996701589,53.6,218.0,True,False,False,False,True,False
7210,L54389,L,299.8,309.7,0.3158669996843781,34.2,96.0,False,False,False,False,False,False
3938,L51117,L,302.5,311.5,0.3158669996904328,26.4,192.0,False,False,False,False,False,False
8890,M23749,M,297.7,308.8,0.3158669996962364,19.1,111.0,False,False,False,False,False,False
8786,L55965,L,297.5,308.6,0.31586699968707693,27.1,36.0,False,False,False,False,False,False
3877,L51056,L,302.6,311.8,0.31586699968450377,31.8,23.0,False,False,False,False,False,False
9990,M24849,M,298.8,308.5,0.3158669996822756,33.2,0.0,False,False,False,False,False,False
2782,L49961,L,300.2,309.5,0.315866999697502,17.8,39.0,False,False,False,False,False,False
1252,M16111,M,297.4,308.8,0.315866999668033,48.7,220.0,False,False,False,False,False,False
2768,L49947,L,300.0,309.5,0.3158669996933623,21.9,9.0,False,False,False,False,False,False
9332,L56511,L,298.4,308.9,0.3158669996779739,37.9,194.0,False,False,False,False,False,False
3586,L50765,L,301.9,310.7,0.3158669996938076,25.0,137.0,False,False,False,False,False,False
7667,M22526,M,300.6,311.7,0.31586699967324566,50.8,182.0,False,False,False,False,False,False
3506,L50685,L,301.6,310.8,0.3158669996881632,26.7,150.0,False,False,False,False,False,False
2048,L49227,L,299.3,309.2,0.3158669996896726,24.2,125.0,False,False,False,False,False,False
1848,L49027,L,297.8,307.3,0.3158669996723577,50.7,24.0,False,False,False,False,False,False
2323,L49502,L,299.2,308.7,0.31586699967901344,41.9,196.0,False,False,False,False,False,False
4561,L51740,L,302.7,310.7,0.3158669996832018,41.9,15.0,False,False,False,False,False,False
6002,M20861,M,300.4,310.2,0.31586699966982945,47.3,5.0,False,False,False,False,False,False
2992,M17851,M,300.5,309.7,0.31586699966639853,50.9,137.0,False,False,False,False,False,False
2592,L49771,L,300.0085898275486,310.0115802171291,0.3158669996794592,46.4,2.0,False,False,False,False,False,False
1590,M16449,M,298.1,308.3,0.3158669996752677,41.5,204.0,False,False,False,False,False,False
9135,L56314,L,297.7,308.7,0.31586699967499876,40.2,95.0,False,False,False,False,False,False
7486,L54665,L,300.0085898275486,311.6,0.3158669996831114,38.8,154.0,False,False,False,False,False,False
5940,L53119,L,300.5,310.5,0.3158669996721308,60.9,73.0,False,False,False,False,False,False
9754,L56933,L,298.5,310.0115802171291,0.31586699968302046,35.1,203.0,False,False,False,False,False,False
6685,L53864,L,301.6,310.9,0.31586699968032195,40.4,13.0,False,False,False,False,False,False
3294,M18153,M,301.2,310.3,0.3158669996678558,54.5,49.0,False,False,False,False,False,False
5978,L53157,L,300.6,310.7,0.31586699968892445,30.6,171.0,False,False,False,False,False,False
3015,L50194,L,300.5,309.7,0.31586699968241766,42.8,196.0,False,False,False,False,False,False
7537,L54716,L,300.1,311.3,0.3158669997009735,12.5,64.0,True,False,False,True,False,False
5222,L52401,L,303.9,313.0,0.31586699968446197,31.4,209.0,False,False,False,False,False,False
9080,H38493,H,297.3,308.1,0.31586699968114823,42.4,158.0,False,False,False,False,False,False
8810,L55989,L,297.3,308.5,0.31586699967838433,43.3,90.0,False,False,False,False,False,False
3835,M18694,M,302.3,311.1,0.3158669996617786,57.1,146.0,False,False,False,False,False,False
2656,M17515,M,299.8,309.4,0.31586699968895526,27.0,108.0,False,False,False,False,False,False
9304,L56483,L,298.2,310.0115802171291,0.31586699967767573,38.3,121.0,False,False,False,False,False,False
1364,L48543,L,298.7,310.1,0.3158669996738915,54.6,66.0,False,False,False,False,False,False
2691,L49870,L,300.0,309.5,0.3158669996882283,26.0,37.0,False,False,False,False,False,False
3523,L50702,L,301.8,311.0,0.31586699968547566,32.5,195.0,False,False,False,False,False,False
3716,M18575,M,302.4,311.4,0.3158669996766933,45.2,46.0,False,False,False,False,False,False
5689,M20548,M,302.3,311.7,0.31586699967317283,44.6,93.0,False,False,False,False,False,False
9580,L56759,L,299.5,310.7,0.31586699968283716,33.5,5.0,False,False,False,False,False,False
8745,M23604,M,297.4,308.7,0.31586699969032317,23.0,108.0,False,False,False,False,False,False
2948,L50127,L,300.7,309.5,0.3158669996829748,29.0,17.0,False,False,False,False,False,False
4314,L51493,L,301.4,310.1,0.31586699967832615,46.6,37.0,False,False,False,False,False,False
5542,L52721,L,300.0085898275486,311.8,0.3158669996738915,42.2,134.0,False,False,False,False,False,False
6126,L53305,L,300.9,310.9,0.31586699969470977,20.2,105.0,False,False,False,False,False,False
3106,L50285,L,299.8,309.1,0.3158669996838654,35.4,205.0,False,False,False,False,False,False
6150,M21009,M,301.0,311.1,0.3158669996729531,47.4,167.0,False,False,False,False,False,False
1687,H31100,H,297.9,307.3,0.31586699968593995,28.7,7.0,False,False,False,False,False,False
1824,L49003,L,298.1,307.7,0.31586699967250786,48.7,159.0,False,False,False,False,False,False
9750,H39163,H,298.8,310.1,0.31586699967719,45.4,192.0,False,False,False,False,False,False
1862,M16721,M,297.9,307.6,0.3158669996837347,30.3,64.0,False,False,False,False,False,False
6313,M21172,M,300.9,310.2,0.3158669996800564,38.1,137.0,False,False,False,False,False,False
402,L47581,L,297.5,308.5,0.31586699968803195,30.4,178.0,False,False,False,False,False,False
2297,L49476,L,299.4,308.7,0.3158669996810976,42.7,128.0,False,False,False,False,False,False
1836,H31249,H,297.8,307.3,0.3158669996811987,35.8,190.0,False,False,False,False,False,False
8360,M23219,M,298.6,309.6,0.31586699967962384,42.4,2.0,False,False,False,False,False,False
2617,L49796,L,299.4,309.1,0.31586699965075987,66.5,66.0,False,False,False,False,False,False
4733,L51912,L,303.3,311.7,0.3158669996803747,38.5,221.0,False,False,False,False,False,False
9613,M24472,M,299.0,310.2,0.31586699968442006,31.8,89.0,False,False,False,False,False,False
4978,L52157,L,303.7,312.7,0.3158669996804272,44.8,196.0,False,False,False,False,False,False
3424,L50603,L,301.4,310.4,0.3158669996779739,35.2,153.0,False,False,False,False,False,False
4250,L51429,L,302.5,310.9,0.31586699966535386,56.9,97.0,True,False,True,False,False,False
9310,L56489,L,298.3,309.2,0.3158669996815482,37.6,137.0,False,False,False,False,False,False
685,L47864,L,300.0085898275486,309.0,0.31586699968032195,43.2,30.0,False,False,False,False,False,False
1864,M16723,M,297.9,307.7,0.31586699967918175,39.5,69.0,False,False,False,False,False,False
8274,M23133,M,299.0,310.6,0.31586699969001636,22.2,192.0,False,False,False,False,False,False
2232,L49411,L,299.4,308.6,0.3158669996725826,56.4,175.0,False,False,False,False,False,False
7052,L54231,L,300.6,310.4,0.315866999681249,37.7,122.0,False,False,False,False,False,False
3569,L50748,L,301.8,310.6,0.3158669996691586,54.7,95.0,False,False,False,False,False,False
6006,L53185,L,300.6,310.5,0.31586699968193976,38.3,14.0,False,False,False,False,False,False
6751,M21610,M,301.7,311.0,0.3158669996785001,44.0,187.0,False,False,False,False,False,False
8559,M23418,M,298.3,309.0,0.3158669996785001,41.3,93.0,False,False,False,False,False,False
6748,M21607,M,301.8,311.1,0.3158669996832018,29.8,177.0,False,False,False,False,False,False
5787,L52966,L,301.7,311.2,0.31586699967940396,36.7,130.0,False,False,False,False,False,False
7938,L55117,L,300.8,311.7,0.3158669996823231,31.4,219.0,False,False,False,False,False,False
9907,M24766,M,298.6,309.1,0.3158669996827448,37.3,203.0,False,False,False,False,False,False
2991,L50170,L,300.6,309.8,0.3158669996868636,28.6,135.0,False,False,False,False,False,False
6776,L53955,L,301.2,310.6,0.3158669996862044,30.0,40.0,False,False,False,False,False,False
9989,L57168,L,298.9,308.6,0.31586699968955584,24.1,213.0,False,False,False,False,False,False
4331,L51510,L,301.5,309.8,0.3158669996808938,38.5,81.0,False,False,False,False,False,False
6784,L53963,L,301.3,310.8,0.3158669996750663,46.9,108.0,False,False,False,False,False,False
6649,L53828,L,301.5,310.4,0.3158669996774949,41.1,151.0,False,False,False,False,False,False
9662,H39075,H,299.0,310.0,0.3158669996755996,44.9,108.0,False,False,False,False,False,False
2994,M17853,M,300.5,309.8,0.31586699966898835,55.9,143.0,False,False,False,False,False,False
7905,M22764,M,300.8,312.4,0.31586699969067583,25.1,136.0,False,False,False,False,False,False
1271,M16130,M,298.0,309.4,0.31586699965966325,65.9,50.0,False,False,False,False,False,False
135,L47314,L,298.8,308.4,0.3158669996689028,53.0,138.0,False,False,False,False,False,False
3365,L50544,L,301.4,310.5,0.31586699968475235,39.5,0.0,False,False,False,False,False,False
5898,M20757,M,301.0,310.0115802171291,0.31586699967918175,40.2,171.0,False,False,False,False,False,False
4175,L51354,L,302.3,310.7,0.31586699967815074,37.8,137.0,False,False,False,False,False,False
3311,L50490,L,301.3,310.4,0.3158669996668617,46.7,90.0,False,False,False,False,False,False
3398,L50577,L,301.4,310.6,0.31586699968535736,30.7,90.0,False,False,False,False,False,False
2361,H31774,H,300.0085898275486,310.0115802171291,0.31586699967048437,53.2,59.0,False,False,False,False,False,False
9366,M24225,M,298.0,308.6,0.3158669996570442,55.8,65.0,False,False,False,False,False,False
4643,L51822,L,303.2,311.4,0.3158669996550158,54.6,226.0,True,False,True,False,True,False
6768,L53947,L,301.3,310.9,0.31586699967872983,41.7,16.0,False,False,False,False,False,False
6395,M21254,M,300.0085898275486,309.7,0.31586699967205467,44.0,144.0,False,False,False,False,False,False
1524,L48703,L,298.3,309.0,0.31586699967929316,36.9,41.0,False,False,False,False,False,False
9594,L56773,L,299.1,310.0115802171291,0.31586699966740817,52.8,41.0,False,False,False,False,False,False
9357,L56536,L,298.3,308.9,0.31586699965896764,52.7,44.0,False,False,False,False,False,False
122,L47301,L,298.9,308.7,0.31586699968134924,41.2,110.0,False,False,False,False,False,False
9285,L56464,L,298.2,310.0115802171291,0.3158669996866834,31.7,74.0,False,False,False,False,False,False
8506,L55685,L,298.4,309.7,0.3158669996798953,38.6,161.0,False,False,False,False,False,False
4479,L51658,L,302.5,310.2,0.3158669996768185,41.6,108.0,False,False,False,False,False,False
5343,M20202,M,303.5,312.8,0.31586699966941206,45.7,89.0,False,False,False,False,False,False
3493,H32906,H,301.9,310.0115802171291,0.3158669996659281,63.6,111.0,False,False,False,False,False,False
5893,L53072,L,301.4,311.1,0.3158669996765041,44.5,159.0,False,False,False,False,False,False
9352,L56531,L,298.3,308.8,0.31586699968523824,30.4,33.0,False,False,False,False,False,False
1903,L49082,L,298.0,307.6,0.31586699968707693,29.1,169.0,False,False,False,False,False,False
9547,M24406,M,299.7,311.2,0.315866999681449,43.9,126.0,False,False,False,False,False,False
4901,L52080,L,303.6,312.4,0.31586699967048437,41.9,221.0,False,False,False,False,False,False
4400,L51579,L,302.3,310.1,0.31586699968555404,29.7,34.0,False,False,False,False,False,False
294,H29707,H,298.1,308.5,0.315866999670806,44.8,108.0,False,False,False,False,False,False
9587,L56766,L,299.4,310.6,0.31586699966704496,54.5,22.0,False,False,False,False,False,False
3942,L51121,L,302.2,311.4,0.31586699969456566,19.9,200.0,False,False,False,False,False,False
4719,L51898,L,303.3,311.6,0.31586699966602283,56.8,187.0,True,False,True,False,False,False
4333,M19192,M,301.7,309.9,0.31586699967520077,41.5,86.0,False,False,False,False,False,False
9529,M24388,M,299.1,310.3,0.3158669996543593,59.0,81.0,False,False,False,False,False,False
3934,L51113,L,302.6,311.6,0.31586699968222803,34.7,182.0,False,False,False,False,False,False
4034,L51213,L,302.1,310.8,0.3158669996895851,27.1,108.0,False,False,False,False,False,False
8569,L55748,L,300.0085898275486,308.6,0.3158669996869707,29.6,116.0,False,False,False,False,False,False
6715,L53894,L,301.3,310.6,0.31586699967438225,53.8,90.0,False,False,False,False,False,False
6900,L54079,L,300.9,311.6,0.31586699968624177,33.5,148.0,False,False,False,False,False,False
158,H29571,H,298.4,308.2,0.31586699967688087,43.5,206.0,False,False,False,False,False,False
2947,M17806,M,300.7,309.5,0.3158669996842937,30.5,14.0,False,False,False,False,False,False
6910,L54089,L,300.8,311.2,0.31586699966949605,48.1,172.0,False,False,False,False,False,False
5599,L52778,L,302.8,312.1,0.31586699967445153,52.1,79.0,False,False,False,False,False,False
2301,L49480,L,299.3,310.0115802171291,0.31586699966907356,50.5,136.0,False,False,False,False,False,False
700,H30113,H,297.5,308.7,0.3158669996726572,39.2,74.0,False,False,False,False,False,False
6566,L53745,L,301.4,310.6,0.31586699968094495,36.8,159.0,False,False,False,False,False,False
2355,L49534,L,299.3,308.6,0.3158669996738915,37.7,42.0,False,False,False,False,False,False
1164,L48343,L,296.9,307.9,0.31586699966873094,47.1,204.0,False,False,False,False,False,False
1331,L48510,L,298.9,310.0115802171291,0.3158669996871473,30.2,214.0,False,False,False,False,False,False
303,H29716,H,297.8,308.4,0.3158669996789005,35.1,138.0,False,False,False,False,False,False
8374,M23233,M,298.7,309.7,0.31586699966829673,50.5,34.0,False,False,False,False,False,False
8051,L55230,L,300.7,312.0,0.31586699967151566,51.1,50.0,False,False,False,False,False,False
4546,L51725,L,300.0085898275486,310.5,0.31586699967592674,43.0,189.0,False,False,False,False,False,False
9040,M23899,M,297.3,308.3,0.31586699966639853,51.9,51.0,False,False,False,False,False,False
1220,M16079,M,300.0085898275486,308.1,0.3158669996678558,41.8,127.0,False,False,False,False,False,False
4533,H33946,H,302.5,310.0115802171291,0.31586699967309984,41.9,156.0,False,False,False,False,False,False
7081,L54260,L,300.7,310.4,0.315866999680584,47.3,203.0,False,False,False,False,False,False
4204,M19063,M,302.3,310.9,0.31586699968134924,31.9,207.0,False,False,False,False,False,False
6340,L53519,L,300.0085898275486,310.0,0.31586699967513365,48.6,208.0,False,False,False,False,False,False
7305,L54484,L,300.1,310.5,0.3158669996709653,44.3,121.0,False,False,False,False,False,False
6519,H35932,H,301.0,310.0115802171291,0.31586699965147713,67.9,30.0,False,False,False,False,False,False
4044,M18903,M,302.0,310.8,0.3158669996747267,46.3,17.0,False,False,False,False,False,False
8839,L56018,L,300.0085898275486,309.0,0.3158669996643725,54.7,179.0,False,False,False,False,False,False
1423,L48602,L,298.7,309.8,0.3158669996798953,35.5,0.0,False,False,False,False,False,False
8385,L55564,L,298.8,309.7,0.3158669996750663,43.1,63.0,False,False,False,False,False,False
3828,M18687,M,302.4,310.9,0.31586699967631326,41.6,124.0,False,False,False,False,False,False
7692,M22551,M,300.5,311.5,0.31586699966898835,56.1,7.0,False,False,False,False,False,False
6326,L53505,L,300.7,310.1,0.3158669996879989,32.3,170.0,False,False,False,False,False,False
1145,L48324,L,297.0,307.9,0.31586699966188636,69.1,153.0,True,False,False,True,False,False
9969,L57148,L,298.4,308.0,0.31586699968355897,32.4,154.0,False,False,False,False,False,False
7663,M22522,M,300.5,311.6,0.31586699968574816,30.4,170.0,False,False,False,False,False,False
7621,L54800,L,300.5,311.5,0.31586699968547566,36.9,65.0,False,False,False,False,False,False
8577,L55756,L,297.6,308.3,0.3158669996795142,39.5,137.0,False,False,False,False,False,False
1016,L48195,L,296.2,307.2,0.3158669996677669,43.6,22.0,False,False,False,False,False,False
1429,L48608,L,298.8,309.9,0.3158669996818426,33.7,13.0,False,False,False,False,False,False
6502,M21361,M,300.9,310.0,0.3158669996833366,36.0,204.0,False,False,False,False,False,False
4340,L51519,L,301.7,309.9,0.3158669996795691,46.6,104.0,False,False,False,False,False,False
9253,M24112,M,298.1,309.0,0.3158669996800564,36.1,189.0,False,False,False,False,False,False
6232,M21091,M,301.3,311.0,0.31586699967791454,40.8,148.0,False,False,False,False,False,False
3629,L50808,L,302.2,311.4,0.3158669996837347,32.1,41.0,False,False,False,False,False,False
717,H30130,H,297.4,308.6,0.3158669996729531,45.8,120.0,False,False,False,False,False,False
3484,H32897,H,301.9,310.8,0.31586699967540105,42.7,85.0,False,False,False,False,False,False
6261,L53440,L,301.1,310.7,0.31586699967410303,45.3,8.0,False,False,False,False,False,False
3526,L50705,L,301.8,310.9,0.3158669996837347,31.7,202.0,False,False,False,False,False,False
9625,H39038,H,299.0,310.1,0.3158669996811987,38.6,118.0,False,False,False,False,False,False
4706,L51885,L,303.6,311.8,0.31586699968395193,33.2,155.0,False,False,False,False,False,False
108,M14967,M,298.8,308.8,0.315866999678033,46.8,72.0,False,False,False,False,False,False
3324,L50503,L,301.5,310.5,0.31586699968283716,36.7,118.0,False,False,False,False,False,False
3618,L50797,L,301.8,311.0,0.3158669996798413,41.6,12.0,False,False,False,False,False,False
7700,M22559,M,300.7,311.5,0.31586699967445153,40.6,33.0,False,False,False,False,False,False
9996,M24855,M,300.0085898275486,308.4,0.3158669996835147,29.5,108.0,False,False,False,False,False,False
5506,L52685,L,302.8,312.2,0.3158669996888006,27.4,44.0,False,False,False,False,False,False
1190,M16049,M,297.2,308.3,0.3158669996902125,27.5,38.0,False,False,False,False,False,False
3977,H33390,H,302.3,311.4,0.3158669996691586,46.0,86.0,False,False,False,False,False,False
9033,L56212,L,297.4,308.3,0.31586699968806486,28.8,33.0,False,False,False,False,False,False
240,L47419,L,300.0085898275486,308.2,0.315866999683822,30.6,195.0,False,False,False,False,False,False
6623,L53802,L,301.7,310.7,0.31586699967779547,51.1,87.0,False,False,False,False,False,False
9115,L56294,L,297.6,308.7,0.31586699967675597,39.0,108.0,False,False,False,False,False,False
6421,L53600,L,300.3,309.9,0.31586699967923754,36.4,0.0,False,False,False,False,False,False
6371,L53550,L,300.1,309.6,0.31586699966447196,46.9,75.0,False,False,False,False,False,False
6089,L53268,L,300.9,310.8,0.31586699967675597,39.0,10.0,False,False,False,False,False,False
1222,M16081,M,300.0085898275486,308.3,0.3158669996713596,46.4,132.0,False,False,False,False,False,True
2074,L49253,L,299.6,309.4,0.31586699968646426,31.1,191.0,False,False,False,False,False,False
6454,L53633,L,300.0085898275486,310.2,0.3158669996905684,24.2,108.0,False,False,False,False,False,False
2272,L49451,L,299.2,308.5,0.31586699969093995,26.1,69.0,False,False,False,False,False,False
7397,L54576,L,299.7,310.0115802171291,0.3158669996840381,35.1,142.0,False,False,False,False,False,False
7653,L54832,L,300.3,311.4,0.3158669996668617,51.1,147.0,False,False,False,False,False,False
8560,L55739,L,298.3,310.0115802171291,0.31586699967929316,40.0,96.0,False,False,False,False,False,False
5668,L52847,L,302.2,311.4,0.3158669996961025,19.2,31.0,False,False,False,False,False,False
6196,L53375,L,300.9,310.8,0.3158669996882607,30.2,53.0,False,False,False,False,False,False
1685,L48864,L,297.8,310.0115802171291,0.31586699967424303,44.5,3.0,False,False,False,False,False,False
2002,L49181,L,300.0085898275486,308.2,0.3158669996835147,34.9,11.0,False,False,False,False,False,False
2153,M17012,M,299.3,308.8,0.31586699968535736,28.4,188.0,False,False,False,False,False,False
9292,L56471,L,298.2,309.0,0.31586699966749826,57.8,89.0,False,False,False,False,False,False
779,L47958,L,296.7,308.0,0.31586699968241766,32.2,108.0,False,False,False,False,False,False
8452,L55631,L,298.5,310.0,0.3158669996740327,42.5,25.0,False,False,False,False,False,False
4849,H34262,H,303.5,310.0115802171291,0.3158669996712026,52.9,80.0,False,False,False,False,False,False
5585,L52764,L,302.4,311.9,0.3158669996823231,29.9,44.0,False,False,False,False,False,False
8002,L55181,L,300.8,312.0,0.3158669996693278,50.2,154.0,False,False,False,False,False,False
7381,L54560,L,299.6,310.2,0.3158669996887069,24.8,108.0,False,False,False,False,False,False
5125,M19984,M,304.2,310.0115802171291,0.3158669996812992,37.3,164.0,False,False,False,False,False,False
1913,M16772,M,298.0,307.7,0.3158669996842514,34.9,194.0,False,False,False,False,False,False
1153,L48332,L,297.1,307.9,0.3158669996786153,38.3,170.0,False,False,False,False,False,False
5307,H34720,H,304.0,313.2,0.3158669996838654,31.7,206.0,False,False,False,False,False,False
799,M15658,M,296.9,307.8,0.31586699969112136,24.6,91.0,False,False,False,False,False,False
979,M15838,M,296.2,306.8,0.3158669996796784,42.3,129.0,False,False,False,False,False,False
7701,M22560,M,300.7,311.6,0.31586699966704496,62.5,36.0,False,False,False,False,False,False
5463,L52642,L,302.9,312.3,0.31586699969258625,22.8,148.0,False,False,False,False,False,False
1180,L48359,L,297.3,308.4,0.31586699967445153,43.4,14.0,False,False,False,False,False,False
5842,M20701,M,301.3,311.1,0.315866999686501,30.7,34.0,False,False,False,False,False,False
8202,M23061,M,299.3,310.0115802171291,0.31586699969106985,25.1,2.0,False,False,False,False,False,False
5830,M20689,M,301.2,310.0115802171291,0.31586699968213244,34.3,4.0,False,False,False,False,False,False
3329,L50508,L,301.6,310.6,0.31586699967280557,43.9,129.0,False,False,False,False,False,False
8161,M23020,M,299.7,311.1,0.31586699968412374,30.3,125.0,False,False,False,False,False,False
4261,H33674,H,302.7,311.1,0.31586699967280557,43.4,130.0,False,False,False,False,False,False
7916,H37329,H,300.8,312.1,0.31586699967973286,35.1,164.0,False,False,False,False,False,False
217,L47396,L,298.3,308.6,0.31586699967815074,38.3,142.0,False,False,False,False,False,False
7757,L54936,L,300.5,311.8,0.315866999668817,57.9,191.0,True,False,False,False,True,False
6728,L53907,L,301.5,310.8,0.31586699968995974,25.5,120.0,False,False,False,False,False,False
7459,M22318,M,300.1,311.6,0.3158669996738915,51.4,76.0,False,False,False,False,False,False
6949,L54128,L,300.7,311.2,0.3158669996755336,51.4,61.0,False,False,False,False,False,False
5773,L52952,L,301.6,311.3,0.3158669996874942,29.9,93.0,False,False,False,False,False,False
3555,L50734,L,301.9,310.8,0.31586699967962384,43.2,62.0,False,False,False,False,False,False
3234,H32647,H,300.8,309.4,0.3158669996766304,40.7,104.0,False,False,False,False,False,False
1332,H30745,H,298.9,310.2,0.31586699968955584,26.8,216.0,False,False,False,False,False,False
4183,L51362,L,302.4,310.7,0.31586699966829673,54.8,155.0,True,False,True,False,False,False
5851,L53030,L,301.3,311.1,0.315866999681449,35.3,55.0,False,False,False,False,False,False
2211,L49390,L,299.7,309.2,0.31586699967151566,54.1,118.0,False,False,False,False,False,False
5195,M20054,M,303.9,313.1,0.3158669996861293,34.4,137.0,False,False,False,False,False,False
2364,L49543,L,299.3,310.0115802171291,0.31586699967878684,45.4,72.0,False,False,False,False,False,False
868,H30281,H,295.9,306.5,0.315866999683066,33.2,55.0,False,False,False,False,False,False
2950,M17809,M,300.0085898275486,309.5,0.31586699967637705,48.7,21.0,False,False,False,False,False,False
2222,L49401,L,300.0085898275486,309.0,0.3158669996691586,60.4,149.0,False,False,False,False,False,False
7734,L54913,L,300.6,312.0,0.3158669996770669,40.9,132.0,False,False,False,False,False,False
93,M14952,M,298.9,308.9,0.31586699968819576,27.1,37.0,False,False,False,False,False,False
2138,L49317,L,300.0085898275486,308.9,0.31586699968433596,31.1,152.0,False,False,False,False,False,False
8580,M23439,M,300.0085898275486,308.1,0.31586699968420895,31.2,143.0,False,False,False,False,False,False
8855,M23714,M,297.7,309.0,0.3158669996738915,41.8,16.0,False,False,False,False,False,False
497,M15356,M,297.5,309.2,0.3158669996798953,40.0,206.0,False,False,False,False,False,False
356,L47535,L,297.6,308.3,0.31586699968433596,36.9,61.0,False,False,False,False,False,False
6118,L53297,L,300.0085898275486,311.0,0.3158669996823231,44.4,86.0,False,False,False,False,False,False
2275,L49454,L,299.3,310.0115802171291,0.31586699967934867,33.7,76.0,False,False,False,False,False,False
4977,L52156,L,303.7,310.0115802171291,0.315866999668033,56.8,194.0,True,False,False,False,True,False
8772,L55951,L,297.5,308.6,0.31586699968021614,39.0,202.0,False,False,False,False,False,False
9024,L56203,L,297.4,308.3,0.3158669996874942,30.9,9.0,False,False,False,False,False,False
7282,L54461,L,300.0,310.2,0.3158669996863905,29.7,64.0,False,False,False,False,False,False
6080,M20939,M,300.8,310.7,0.31586699966907356,44.7,205.0,False,False,False,False,False,False
8997,L56176,L,300.0085898275486,307.9,0.3158669996804272,37.1,164.0,False,False,False,False,False,False
5432,L52611,L,302.8,312.5,0.3158669996758617,43.4,68.0,False,False,False,False,False,False
8958,L56137,L,297.4,308.1,0.31586699966704496,53.7,68.0,False,False,False,False,False,False
9017,L56196,L,297.3,308.2,0.31586699967112375,52.7,212.0,True,False,False,False,True,False
1918,M16777,M,298.1,307.9,0.31586699967592674,47.3,206.0,False,False,False,False,False,False
3913,L51092,L,302.4,311.4,0.3158669996766933,40.4,126.0,False,False,False,False,False,False
8518,M23377,M,298.3,309.6,0.31586699967631326,54.8,108.0,False,False,False,False,False,False
7170,L54349,L,300.3,310.2,0.31586699967773574,52.3,2.0,False,False,False,False,False,False
6378,L53557,L,300.1,309.6,0.31586699968047965,37.0,96.0,False,False,False,False,False,False
3806,M18665,M,302.4,311.0,0.31586699968241766,36.5,64.0,False,False,False,False,False,False
8264,H37677,H,299.2,310.6,0.3158669996874255,30.6,108.0,False,False,False,False,False,False
7632,L54811,L,300.5,311.6,0.31586699967465826,49.3,92.0,False,False,False,False,False,False
8521,M23380,M,298.3,309.5,0.315866999680584,49.9,199.0,False,False,False,False,False,False
7960,L55139,L,301.0,312.1,0.3158669996826519,32.3,50.0,False,False,False,False,False,False
990,M15849,M,296.2,307.0,0.3158669996966658,18.3,159.0,False,False,False,False,False,False
9308,L56487,L,300.0085898275486,309.1,0.31586699967104465,49.8,133.0,False,False,False,False,False,False
8079,L55258,L,300.3,311.7,0.3158669996819881,31.2,123.0,False,False,False,False,False,False
8021,H37434,H,300.9,312.0,0.3158669996879659,27.9,202.0,False,False,False,False,False,False
4453,M19312,M,302.5,310.3,0.31586699967486315,39.2,172.0,False,False,False,False,False,False
993,L48172,L,296.1,307.1,0.31586699968547566,35.7,167.0,False,False,False,False,False,False
